Date,Open,High,Low,Close,Adj Close,Volume
2015-08-17,78.349998,78.790001,76.730003,77.839996,77.239708,363717
2015-08-18,77.620003,77.769997,76.820000,76.970001,76.376419,365594
2015-08-19,76.320000,76.610001,75.519997,75.599998,75.016983,382494
2015-08-20,74.989998,75.199997,73.800003,74.199997,73.627777,502591
2015-08-21,72.989998,74.349998,72.260002,72.260002,71.702744,639226
2015-08-24,70.989998,71.959999,67.919998,69.250000,68.715958,1115707
2015-08-25,70.400002,72.320000,69.750000,71.930000,71.375290,844766
2015-08-26,71.599998,72.150002,70.169998,71.209999,70.660843,666295
2015-08-27,72.900002,73.980003,71.540001,73.739998,73.171326,730182
2015-08-28,73.760002,73.900002,72.680000,73.889999,73.320175,583308
2015-08-31,73.379997,73.849998,72.629997,73.779999,73.211021,406107
2015-09-01,72.690002,72.980003,71.570000,72.889999,72.327881,485496
2015-09-02,73.269997,73.849998,72.599998,73.349998,72.784332,317017
2015-09-03,74.300003,74.860001,73.959999,74.379997,73.806389,382685
2015-09-04,73.440002,73.580002,72.260002,72.500000,71.940895,430240
2015-09-07,72.949997,73.360001,72.220001,72.839996,72.278267,215560
2015-09-08,73.400002,74.139999,73.150002,73.349998,72.784332,251217
2015-09-09,74.570000,74.760002,73.470001,73.699997,73.131638,482322
2015-09-10,73.040001,73.379997,72.260002,72.739998,72.179039,383173
2015-09-11,72.919998,72.989998,72.029999,72.480003,71.921051,311837
2015-09-14,72.349998,73.199997,72.169998,72.400002,71.841667,261954
2015-09-15,72.379997,73.080002,71.949997,72.970001,72.407272,335042
2015-09-16,73.480003,74.650002,73.480003,74.379997,73.806389,443477
2015-09-17,74.570000,74.650002,73.800003,74.089996,73.518623,347929
2015-09-18,73.820000,73.820000,72.410004,72.980003,72.417191,856058
2015-09-21,72.680000,75.089996,72.680000,74.680000,74.104080,418709
2015-09-22,74.970001,75.650002,73.410004,73.709999,73.141563,694781
2015-09-23,73.820000,75.209999,73.599998,74.680000,74.104080,600399
2015-09-24,74.510002,75.040001,73.739998,74.150002,73.578171,568600
2015-09-25,75.120003,76.889999,74.970001,76.650002,76.058891,484648
2015-09-28,76.489998,78.360001,76.239998,77.160004,76.564957,600258
2015-09-29,76.089996,76.709999,75.370003,76.430000,75.840584,526399
2015-09-30,77.900002,79.620003,77.489998,79.169998,78.559456,625641
2015-10-01,79.830002,79.970001,77.610001,77.650002,77.051178,534849
2015-10-02,77.900002,78.769997,77.150002,78.589996,77.983925,458840
2015-10-05,79.750000,80.959999,79.559998,80.540001,79.918892,501683
2015-10-06,80.540001,81.660004,80.470001,81.449997,80.821869,357164
2015-10-07,81.750000,81.750000,80.430000,80.480003,79.859352,392176
2015-10-08,80.199997,81.660004,80.199997,81.610001,80.980637,322123
2015-10-09,82.099998,82.349998,81.199997,82.180000,81.546242,373082
2015-10-12,83.099998,83.129997,80.660004,81.589996,80.960785,643018
2015-10-13,81.730003,81.919998,80.400002,81.040001,80.415031,536413
2015-10-14,80.709999,81.419998,80.330002,80.750000,80.127274,449949
2015-10-15,81.660004,82.669998,81.440002,82.300003,81.665321,328996
2015-10-16,82.500000,82.500000,81.050003,82.010002,81.377556,402667
2015-10-19,81.739998,83.260002,81.739998,83.070000,82.429375,310600
2015-10-20,82.910004,83.209999,81.529999,81.690002,81.060020,414869
2015-10-21,81.760002,82.800003,81.690002,82.610001,81.972923,311666
2015-10-22,82.349998,84.349998,82.349998,84.230003,83.580437,353536
2015-10-23,85.000000,86.349998,84.690002,85.860001,85.197861,410571
2015-10-26,85.870003,86.360001,85.260002,85.400002,84.741409,288673
2015-10-27,85.470001,85.809998,85.000000,85.000000,84.344498,329863
2015-10-28,85.389999,86.169998,85.389999,85.889999,85.227631,216379
2015-10-29,86.199997,86.879997,85.580002,86.879997,86.209991,343677
2015-10-30,86.589996,87.050003,86.050003,86.430000,85.763466,596281
2015-11-02,85.910004,87.260002,85.830002,86.129997,85.465775,400502
2015-11-03,86.129997,86.410004,84.750000,85.129997,84.473488,515924
2015-11-04,86.500000,88.000000,85.290001,87.599998,86.924446,688392
2015-11-05,88.000000,88.949997,87.849998,88.449997,87.767883,572818
2015-11-06,88.449997,89.070000,87.510002,87.790001,87.112976,410002
2015-11-09,87.129997,87.370003,86.370003,86.559998,85.892464,305151
2015-11-10,86.699997,86.989998,85.199997,86.400002,85.733696,352933
2015-11-11,86.709999,87.599998,86.300003,87.260002,86.587067,390168
2015-11-12,87.269997,87.849998,86.169998,86.449997,85.783310,228159
2015-11-13,86.559998,86.559998,84.949997,85.760002,85.098633,260810
2015-11-16,84.989998,86.379997,84.849998,86.339996,85.674156,227058
2015-11-17,86.910004,89.000000,86.680000,89.000000,88.313644,377606
2015-11-18,88.790001,88.919998,87.790001,88.779999,88.095345,287728
2015-11-19,89.099998,89.410004,88.440002,88.820000,88.135033,281070
2015-11-20,89.169998,89.309998,88.669998,88.750000,88.065575,468481
2015-11-23,88.800003,89.360001,88.489998,89.059998,88.373184,209704
2015-11-24,88.730003,88.730003,86.449997,87.010002,86.338997,270202
2015-11-25,87.230003,89.209999,87.029999,89.129997,88.442642,234086
2015-11-26,89.410004,89.540001,88.669998,88.699997,88.015961,295862
2015-11-27,88.040001,89.150002,87.849998,88.809998,88.125107,235771
2015-11-30,88.669998,89.080002,87.790001,88.139999,87.460281,420673
2015-12-01,88.349998,88.449997,87.610001,88.050003,87.370979,265707
2015-12-02,88.050003,89.080002,88.050003,88.529999,87.847267,217887
2015-12-03,88.190002,89.500000,84.730003,84.730003,84.076584,531200
2015-12-04,84.599998,84.639999,83.440002,83.720001,83.074364,506038
2015-12-07,84.430000,86.279999,83.970001,85.949997,85.287163,351455
2015-12-08,86.379997,86.660004,84.199997,84.629997,83.977348,244057
2015-12-09,84.879997,85.169998,83.139999,83.139999,82.498840,304727
2015-12-10,82.970001,83.559998,82.010002,83.169998,82.528603,236628
2015-12-11,83.169998,83.180000,81.639999,82.099998,81.466858,369853
2015-12-14,81.900002,82.820000,81.050003,81.349998,80.722641,329884
2015-12-15,81.830002,84.629997,81.599998,84.559998,83.907883,377854
2015-12-16,84.459999,84.889999,83.629997,83.860001,83.213287,250030
2015-12-17,85.199997,85.620003,84.339996,84.830002,84.175804,401812
2015-12-18,84.440002,84.599998,82.169998,82.680000,82.042389,645963
2015-12-21,82.629997,83.849998,81.559998,81.559998,80.931023,283018
2015-12-22,81.970001,82.570000,80.970001,82.099998,81.466858,279252
2015-12-23,82.620003,83.389999,82.180000,83.370003,82.727066,195398
2015-12-25,83.370003,83.370003,83.370003,83.370003,82.727066,0
2015-12-28,83.370003,83.379997,82.519997,83.040001,82.399612,94665
2015-12-29,83.519997,84.900002,83.339996,84.900002,84.245270,239612
2015-12-30,85.010002,85.339996,84.160004,84.160004,83.510979,128032
2016-01-04,84.160004,84.160004,80.500000,81.120003,80.494423,505026
2016-01-05,81.970001,82.360001,81.250000,82.000000,81.367630,338045
2016-01-06,81.519997,81.550003,80.139999,81.470001,80.841721,313177
2016-01-07,79.639999,80.000000,78.139999,79.480003,78.867065,500349
2016-01-08,79.059998,80.449997,78.540001,79.279999,78.668602,347951
2016-01-11,79.220001,80.180000,78.449997,78.580002,77.974007,301700
2016-01-12,78.760002,81.129997,78.580002,80.949997,80.325722,418973
2016-01-13,81.709999,82.099998,80.709999,81.459999,80.831795,469450
2016-01-14,81.000000,81.970001,79.430000,79.559998,78.946442,563044
2016-01-15,79.129997,79.919998,77.779999,78.459999,77.854927,457611
2016-01-18,78.349998,79.150002,77.849998,79.010002,78.400688,306824
2016-01-19,80.360001,80.839996,79.820000,80.839996,80.216576,345327
2016-01-20,78.500000,79.610001,78.059998,78.570000,77.964081,373350
2016-01-21,78.309998,79.879997,78.239998,79.389999,78.777756,376189
2016-01-22,80.430000,81.589996,80.050003,81.419998,80.792099,309572
2016-01-25,81.269997,82.050003,81.129997,82.050003,81.417244,212702
2016-01-26,81.180000,82.769997,80.919998,82.620003,81.982849,215194
2016-01-27,82.830002,83.610001,82.129997,83.610001,82.965218,287833
2016-01-28,83.150002,83.510002,81.750000,82.269997,81.635544,319634
2016-01-29,83.550003,85.080002,83.089996,85.080002,84.423882,375358
2016-02-01,85.459999,85.470001,84.440002,85.000000,84.344498,410343
2016-02-02,85.120003,85.629997,84.570000,85.559998,84.900177,337463
2016-02-03,85.559998,85.879997,84.480003,84.910004,84.255196,358502
2016-02-04,85.699997,85.699997,82.690002,82.910004,82.270615,404179
2016-02-05,82.769997,83.269997,80.790001,81.080002,80.454727,453390
2016-02-08,81.230003,81.459999,78.760002,78.959999,78.351074,402663
2016-02-09,79.230003,80.150002,78.349998,79.190002,78.579300,437180
2016-02-10,79.470001,80.599998,78.860001,79.239998,78.628914,359707
2016-02-11,78.480003,78.620003,77.269997,77.269997,76.674103,350283
2016-02-12,77.650002,78.430000,76.650002,78.389999,77.785469,417556
2016-02-15,79.610001,81.570000,79.190002,81.139999,80.514259,360289
2016-02-16,81.230003,82.809998,80.830002,81.510002,80.881409,478602
2016-02-17,79.879997,81.309998,76.680000,79.129997,78.519760,1040526
2016-02-18,79.000000,79.019997,77.550003,78.110001,77.507629,761400
2016-02-19,78.180000,80.000000,78.150002,79.400002,78.787682,619241
2016-02-22,79.860001,80.660004,79.760002,80.099998,79.482285,295251
2016-02-23,79.900002,81.199997,79.370003,80.570000,79.948654,367007
2016-02-24,80.610001,81.000000,78.559998,78.919998,78.311378,358150
2016-02-25,79.459999,80.820000,79.059998,80.529999,79.908966,402362
2016-02-26,81.330002,82.099998,80.290001,80.430000,79.809738,255958
2016-02-29,79.949997,80.199997,78.750000,79.949997,79.333435,339592
2016-03-01,80.180000,82.080002,79.989998,81.910004,81.278328,340039
2016-03-02,82.000000,82.000000,79.599998,80.410004,79.789894,369317
2016-03-03,80.889999,81.400002,79.230003,79.529999,78.916679,266581
2016-03-04,79.809998,81.260002,79.440002,80.449997,79.829582,217951
2016-03-07,80.029999,80.250000,79.129997,79.480003,78.867065,159212
2016-03-08,79.160004,79.930000,78.300003,79.830002,79.214363,245429
2016-03-09,80.080002,81.220001,79.550003,80.400002,79.779968,240616
2016-03-10,80.089996,81.690002,78.430000,78.750000,78.142693,653695
2016-03-11,79.430000,80.949997,78.830002,80.589996,79.968498,323930
2016-03-14,81.059998,81.510002,80.699997,81.099998,80.474571,246013
2016-03-15,80.980003,81.320000,80.599998,80.790001,80.166962,241560
2016-03-16,80.949997,81.320000,80.099998,80.199997,79.581505,212630
2016-03-17,80.639999,80.639999,79.019997,80.000000,79.383057,294486
2016-03-18,80.419998,81.459999,79.779999,81.300003,80.673035,611643
2016-03-21,80.760002,81.779999,80.419998,81.169998,80.544029,202101
2016-03-22,80.279999,81.360001,79.339996,81.089996,80.464645,268605
2016-03-23,81.709999,82.680000,81.099998,81.480003,80.851646,424270
2016-03-24,80.379997,80.379997,79.260002,79.519997,78.906754,597276
2016-03-29,79.519997,80.370003,79.430000,80.040001,79.422745,256819
2016-03-30,80.559998,81.269997,80.089996,80.550003,79.928818,307536
2016-03-31,null,null,null,null,null,null
2016-04-01,77.879997,78.220001,76.620003,78.110001,77.507629,382497
2016-04-04,78.150002,79.080002,77.930000,78.220001,77.616783,332113
2016-04-05,76.470001,77.660004,75.989998,77.120003,76.525269,445503
2016-04-06,77.000000,77.260002,75.599998,77.220001,76.624496,499342
2016-04-07,77.080002,77.440002,76.169998,76.379997,75.790970,539426
2016-04-08,76.519997,77.150002,76.169998,76.879997,76.287109,364007
2016-04-11,76.949997,77.320000,75.849998,76.529999,75.939812,333617
2016-04-12,77.110001,77.400002,75.989998,77.239998,76.644333,279629
2016-04-13,78.050003,78.519997,77.510002,77.860001,77.259560,372042
2016-04-14,78.110001,79.269997,77.550003,78.809998,78.202225,324972
2016-04-15,78.900002,79.300003,78.269997,78.919998,78.311378,329886
2016-04-18,78.199997,79.510002,78.080002,79.330002,78.718224,183337
2016-04-19,80.050003,82.580002,79.790001,82.239998,81.605774,525288
2016-04-20,82.129997,82.550003,81.300003,81.949997,81.318016,253959
2016-04-21,82.050003,82.349998,79.940002,80.750000,80.127274,328039
2016-04-22,80.599998,80.940002,79.010002,79.330002,78.718224,267531
2016-04-25,79.430000,79.970001,78.980003,79.489998,78.876984,224684
2016-04-26,79.800003,80.500000,78.750000,79.129997,78.519760,275966
2016-04-27,79.370003,79.730003,78.449997,79.419998,78.807526,274472
2016-04-28,78.989998,79.940002,78.019997,79.809998,79.194519,322712
2016-04-29,79.190002,79.230003,78.139999,78.360001,77.755699,363828
2016-05-02,78.300003,79.260002,78.300003,78.730003,78.122849,187183
2016-05-03,78.059998,79.940002,77.620003,79.389999,78.777756,512298
2016-05-04,79.389999,81.730003,78.010002,78.010002,77.408401,663580
2016-05-05,78.199997,78.529999,77.400002,78.010002,77.408401,284323
2016-05-06,77.660004,78.650002,77.459999,78.230003,77.626709,237459
2016-05-09,79.010002,80.430000,78.629997,79.599998,78.986137,248407
2016-05-10,79.959999,81.150002,79.839996,80.220001,79.601357,306787
2016-05-11,80.089996,80.169998,79.099998,79.389999,78.777756,229374
2016-05-12,79.000000,80.330002,78.660004,78.980003,78.370926,180250
2016-05-13,78.540001,79.400002,78.160004,79.250000,78.638840,136508
2016-05-17,79.250000,79.940002,77.889999,78.199997,77.596931,282490
2016-05-18,77.720001,79.019997,77.599998,79.019997,78.410606,221718
2016-05-19,78.669998,79.089996,77.470001,78.029999,77.428246,195592
2016-05-20,78.480003,79.230003,78.480003,79.209999,78.599144,202520
2016-05-23,79.010002,79.309998,77.910004,78.510002,77.904549,199005
2016-05-24,78.000000,79.940002,77.849998,79.430000,78.817451,276872
2016-05-25,80.199997,80.199997,79.160004,79.410004,78.797607,334707
2016-05-26,79.230003,79.779999,79.089996,79.699997,79.085365,251076
2016-05-27,79.769997,80.529999,79.650002,80.500000,79.879196,329198
2016-05-30,80.489998,80.790001,80.070000,80.790001,80.166962,148465
2016-05-31,80.839996,81.959999,80.709999,81.680000,81.050095,530498
2016-06-01,81.889999,82.550003,81.570000,81.800003,81.169174,312284
2016-06-02,81.790001,82.050003,81.230003,81.480003,80.851646,287726
2016-06-03,81.620003,82.790001,81.459999,82.260002,81.625626,439875
2016-06-06,82.440002,83.440002,82.260002,83.269997,82.627831,280862
2016-06-07,83.470001,84.400002,83.400002,83.779999,83.133904,467826
2016-06-08,83.150002,83.349998,82.610001,83.019997,82.379761,235115
2016-06-09,82.400002,82.650002,81.870003,82.120003,81.486710,202092
2016-06-10,81.709999,82.050003,79.989998,79.989998,79.373131,315193
2016-06-13,79.199997,79.849998,78.849998,78.849998,78.241920,266114
2016-06-14,78.430000,78.660004,77.830002,78.019997,77.418320,270327
2016-06-15,78.290001,79.110001,78.010002,78.120003,77.517555,293659
2016-06-16,77.029999,78.400002,76.599998,78.110001,77.507629,275112
2016-06-17,78.480003,78.769997,77.010002,77.330002,76.733643,354531
2016-06-20,79.129997,80.139999,78.769997,79.730003,79.115143,232913
2016-06-21,79.339996,80.839996,79.250000,80.529999,79.908966,200728
2016-06-22,81.059998,81.300003,80.410004,80.639999,80.018120,265769
2016-06-23,80.839996,82.349998,80.389999,81.309998,80.682945,246358
2016-06-24,75.970001,81.199997,75.000000,80.110001,79.492203,673364
2016-06-27,79.620003,80.389999,78.860001,79.099998,78.489990,523580
2016-06-28,80.470001,81.139999,80.059998,80.570000,79.948654,383106
2016-06-29,81.180000,82.180000,80.639999,82.180000,81.546242,335976
2016-06-30,84.500000,84.970001,83.010002,84.889999,84.235344,598226
2016-07-01,85.290001,85.389999,84.250000,84.559998,83.907883,380638
2016-07-04,84.620003,85.489998,84.559998,84.629997,83.977348,226642
2016-07-05,84.379997,85.139999,84.099998,85.139999,84.483414,261973
2016-07-06,84.290001,85.610001,83.459999,84.019997,83.372047,319031
2016-07-07,84.349998,85.339996,84.300003,84.470001,83.818581,178044
2016-07-08,84.230003,84.580002,83.209999,84.489998,83.838425,257975
2016-07-11,85.269997,85.269997,84.269997,84.919998,84.265106,244599
2016-07-12,84.540001,84.879997,83.500000,83.910004,83.262901,431448
2016-07-13,83.860001,84.150002,83.269997,84.019997,83.372047,267304
2016-07-14,84.639999,84.739998,83.559998,83.720001,83.074364,165651
2016-07-15,83.660004,84.059998,83.099998,84.059998,83.411743,315488
2016-07-18,84.279999,84.510002,83.660004,84.010002,83.362129,186842
2016-07-19,83.900002,84.040001,82.930000,82.930000,82.290459,224918
2016-07-20,83.519997,84.239998,83.120003,83.660004,83.014832,220340
2016-07-21,83.940002,84.459999,83.330002,83.650002,83.004906,293937
2016-07-22,83.550003,84.239998,83.019997,84.239998,83.590355,162052
2016-07-25,84.239998,84.949997,84.029999,84.099998,83.451431,211622
2016-07-26,83.910004,84.790001,83.830002,84.349998,83.699509,199686
