Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,13.270000,13.335000,12.975000,13.185000,11.138786,8774212
2015-01-05,13.115000,13.245000,12.765000,12.780000,10.796639,12980007
2015-01-06,12.830000,12.855000,12.625000,12.630000,10.669918,11648886
2015-01-07,12.710000,13.125000,12.655000,12.990000,10.974050,14199486
2015-01-08,13.200000,13.645000,13.160000,13.630000,11.514726,16521134
2015-01-09,13.535000,13.700000,13.215000,13.270000,11.210596,12612427
2015-01-12,13.280000,13.665000,13.275000,13.605000,11.493605,11333514
2015-01-13,13.570000,13.900000,13.560000,13.855000,11.704806,11076796
2015-01-14,13.670000,14.080000,13.615000,13.745000,11.611878,15232797
2015-01-15,13.890000,13.970000,13.375000,13.915000,11.755496,19120113
2015-01-16,13.855000,14.100000,13.765000,14.050000,11.869545,19069015
2015-01-19,14.055000,14.275000,13.990000,14.195000,11.992042,9070079
2015-01-20,14.260000,14.330000,14.165000,14.295000,12.076523,12029851
2015-01-21,14.245000,14.355000,14.105000,14.350000,12.122987,14525458
2015-01-22,14.350000,14.645000,14.130000,14.630000,12.359533,17328301
2015-01-23,14.710000,14.970000,14.680000,14.895000,12.583408,20494065
2015-01-26,14.825000,15.185000,14.740000,15.170000,12.815728,13044516
2015-01-27,15.170000,15.225000,14.920000,15.000000,12.672112,11615377
2015-01-28,15.050000,15.260000,14.960000,15.235000,12.870641,13067722
2015-01-29,15.070000,15.490000,15.050000,15.490000,13.086067,12609954
2015-01-30,15.520000,15.605000,15.205000,15.285000,12.912882,17230477
2015-02-02,15.325000,15.555000,15.200000,15.555000,13.140981,11472655
2015-02-03,15.570000,15.775000,15.535000,15.695000,13.259254,14125335
2015-02-04,15.625000,15.790000,15.455000,15.790000,13.339510,12294796
2015-02-05,15.665000,15.860000,15.615000,15.840000,13.381751,12280459
2015-02-06,15.820000,15.985000,15.740000,15.895000,13.428216,10345949
2015-02-09,15.750000,15.750000,15.495000,15.555000,13.140981,12384374
2015-02-10,15.535000,15.885000,15.465000,15.775000,13.326837,13668421
2015-02-11,15.750000,15.835000,15.620000,15.640000,13.212789,9949672
2015-02-12,15.640000,15.955000,15.610000,15.805000,13.352182,12099855
2015-02-13,15.875000,16.000000,15.765000,15.940000,13.466230,9325466
2015-02-16,15.920000,15.990000,15.835000,15.840000,13.381751,5631898
2015-02-17,15.750000,15.825000,15.580000,15.760000,13.314166,9667432
2015-02-18,15.805000,15.860000,15.515000,15.600000,13.178996,9121303
2015-02-19,15.570000,15.795000,15.530000,15.650000,13.221236,12283017
2015-02-20,15.675000,15.915000,15.575000,15.915000,13.445110,17916025
2015-02-23,16.000000,16.070000,15.745000,15.820000,13.364854,8289155
2015-02-24,15.815000,16.139999,15.715000,16.094999,13.597176,9036315
2015-02-25,16.025000,16.129999,15.935000,16.129999,13.626743,9978025
2015-02-26,16.200001,16.219999,15.820000,16.190001,13.677435,13303528
2015-02-27,16.184999,16.700001,16.150000,16.670000,14.082941,16003510
2015-03-02,16.709999,16.740000,16.559999,16.665001,14.078718,11609177
2015-03-03,16.715000,16.764999,16.315001,16.325001,13.791482,11784817
2015-03-04,16.415001,16.719999,16.285000,16.719999,14.125179,9213319
2015-03-05,16.610001,16.805000,16.565001,16.740000,14.142076,9963899
2015-03-06,16.760000,16.830000,16.590000,16.760000,14.158973,9700162
2015-03-09,16.690001,16.850000,16.504999,16.825001,14.213886,9871316
2015-03-10,16.750000,16.775000,16.275000,16.415001,13.867516,11979606
2015-03-11,16.450001,16.865000,16.430000,16.799999,14.192766,11539449
2015-03-12,16.790001,17.129999,16.740000,17.120001,14.463104,12708874
2015-03-13,17.150000,17.190001,16.889999,17.150000,14.488447,8656982
2015-03-16,17.155001,17.264999,17.065001,17.184999,14.518016,12879372
2015-03-17,17.165001,17.180000,16.754999,16.900000,14.277245,13479609
2015-03-18,16.920000,16.965000,16.645000,16.750000,14.150525,12364943
2015-03-19,16.695000,16.815001,16.350000,16.730000,14.133629,14551402
2015-03-20,16.844999,17.080000,16.760000,16.985001,14.349054,23336296
2015-03-23,16.980000,17.059999,16.820000,16.955000,14.323711,8533466
2015-03-24,16.885000,17.245001,16.830000,17.165001,14.501121,9673730
2015-03-25,17.105000,17.200001,16.950001,17.070000,14.420861,9628351
2015-03-26,16.955000,17.174999,16.850000,17.135000,14.475777,15340463
2015-03-27,17.209999,17.330000,16.980000,17.025000,14.382847,12408665
2015-03-30,17.145000,17.385000,17.129999,17.320000,14.632065,9399584
2015-03-31,17.250000,17.275000,17.020000,17.049999,14.403967,9603080
2015-04-01,16.950001,17.260000,16.889999,17.045000,14.399743,10951226
2015-04-02,17.004999,17.180000,16.990000,17.030001,14.387072,6209556
2015-04-07,17.030001,17.415001,17.030001,17.379999,14.682754,9021649
2015-04-08,17.395000,17.440001,17.139999,17.160000,14.496896,7255125
2015-04-09,17.275000,17.365000,17.209999,17.340000,14.648962,5336644
2015-04-10,17.430000,17.535000,17.264999,17.490000,14.775681,9711935
2015-04-13,17.520000,17.620001,17.434999,17.600000,14.868610,8072738
2015-04-14,17.510000,17.625000,17.415001,17.485001,14.771458,8390539
2015-04-15,17.485001,17.540001,17.334999,17.334999,14.644736,9359793
2015-04-16,17.344999,17.344999,16.805000,16.805000,14.196990,12889967
2015-04-17,16.799999,16.959999,16.235001,16.325001,13.791482,18891062
2015-04-20,16.469999,16.780001,16.469999,16.750000,14.150525,11337210
2015-04-21,16.950001,17.070000,16.719999,16.790001,14.184317,9999559
2015-04-22,16.840000,17.000000,16.674999,16.934999,14.306813,9634838
2015-04-23,16.975000,17.049999,16.584999,16.655001,14.070270,10265324
2015-04-24,16.790001,17.115000,16.750000,17.004999,14.365951,9466958
2015-04-27,17.070000,17.365000,16.799999,17.325001,14.636289,9581195
2015-04-28,17.200001,17.240000,16.980000,17.094999,14.441983,10690157
2015-04-29,17.245001,17.330000,16.500000,16.500000,13.939322,13635094
2015-04-30,16.504999,16.715000,16.405001,16.475000,13.918203,12228480
2015-05-04,16.475000,17.030001,16.340000,16.980000,14.344831,10472519
2015-05-05,16.905001,17.110001,16.415001,16.445000,13.892859,14541988
2015-05-06,16.469999,16.570000,16.020000,16.475000,13.918203,12134603
2015-05-07,16.420000,16.469999,16.030001,16.415001,13.867516,11947091
2015-05-08,16.530001,16.924999,16.370001,16.924999,14.298366,10864474
2015-05-11,16.969999,17.000000,16.809999,16.860001,14.243454,8016031
2015-05-12,16.639999,16.760000,16.415001,16.600000,14.023804,12017601
2015-05-13,16.695000,16.750000,15.705000,16.004999,13.521142,19095223
2015-05-14,15.980000,16.375000,15.860000,16.275000,13.749242,11143864
2015-05-15,16.350000,16.350000,15.765000,15.980000,13.500024,15994253
2015-05-18,16.084999,16.525000,15.990000,16.440001,13.888635,12504251
2015-05-19,16.500000,16.975000,16.465000,16.934999,14.306813,14400070
2015-05-20,16.975000,17.035000,16.785000,16.959999,14.327934,10451423
